"id","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz"
"2151","West Allison Airport","West Allison","Guatemala","YXH","VFSN","-7.140225","-104.659156","803","Europe/Vatican","N","Asia/Ashgabat"
"2152","North Sarahfurt Airport","North Sarahfurt","El Salvador","CGY","MUKC","-87.0564575","141.071450","841","America/El_Salvador","O","Africa/Maseru"
"2153","Scottchester Airport","Scottchester","Czech Republic","YEP","FDBO","70.559411","-6.867923","330","Asia/Bangkok","U","Africa/Bissau"
"2154","Sonyamouth Airport","Sonyamouth","Jersey","FZS","PNKW","39.103403","5.859804","852","Atlantic/Canary","A","Asia/Hebron"
"2155","Port Charlesborough Airport","Port Charlesborough","Guam","OEX","PKOI","-87.2766135","30.237421","192","Africa/Bangui","Z","Africa/Windhoek"
"2156","Christopherton Airport","Christopherton","Sweden","QLB","BVXB","87.433639","-54.063207","727","Indian/Mahe","Z","Africa/Lusaka"
"2157","New Kimberlyshire Airport","New Kimberlyshire","Uganda","SVG","QGSS","-40.333511","10.724686","579","Europe/Stockholm","E","Europe/Vilnius"
"2158","East Christinabury Airport","East Christinabury","Saudi Arabia","BSP","SJPJ","45.319025","75.898583","779","Asia/Tehran","Z","Asia/Choibalsan"
"2159","Ingramfort Airport","Ingramfort","Fiji","UKM","VQYU","-30.4582075","100.278916","289","Africa/Monrovia","A","Africa/Dar_es_Salaam"
"2160","Randallfort Airport","Randallfort","Lesotho","TYA","HSDL","73.2366955","165.776205","139","Africa/Brazzaville","U","Europe/Podgorica"
"2161","New Brianton Airport","New Brianton","Australia","RCQ","NDHX","71.5141075","78.558845","181","America/El_Salvador","S","Africa/Nouakchott"
"2162","Port Michaelchester Airport","Port Michaelchester","Malta","YMB","QBBO","-50.1768355","-179.930830","309","Pacific/Tongatapu","U","Europe/Vilnius"
"2163","Jacobburgh Airport","Jacobburgh","South Georgia and the South Sandwich Islands","JFN","XRTQ","10.728119","151.473810","241","Indian/Comoro","A","Atlantic/Cape_Verde"
"2164","North Roger Airport","North Roger","Lithuania","HBD","MZXM","-9.367472","-142.087103","561","America/Havana","E","Asia/Calcutta"
"2165","East Paul Airport","East Paul","British Indian Ocean Territory (Chagos Archipelago)","KUL","HUIA","-61.419454","121.681531","552","Asia/Jerusalem","E","Europe/Helsinki"
"2166","West Jeffside Airport","West Jeffside","Bahrain","NSL","VMFT","-3.846659","-163.207123","296","Africa/Asmera","O","America/Dominica"
"2167","Baldwinland Airport","Baldwinland","Albania","DBD","HEOR","-13.0674605","147.010686","115","America/Guatemala","S","Africa/Dar_es_Salaam"
"2168","Port Adrienne Airport","Port Adrienne","Aruba","JWW","CLEK","-74.5946385","-157.425667","624","America/Montevideo","S","Asia/Brunei"
"2169","West Aaronview Airport","West Aaronview","Saint Lucia","SPY","PIGW","1.9046825","-176.296293","818","Asia/Qatar","Z","Europe/London"
"2170","Lake Victoriafurt Airport","Lake Victoriafurt","Lesotho","OBD","HSRD","28.9223665","-155.930115","8","America/Port_of_Spain","O","Asia/Brunei"
"2171","North Jonathanstad Airport","North Jonathanstad","Mali","KLA","YSFL","-54.698707","-151.955771","623","Europe/Belgrade","S","Asia/Kashgar"
"2172","North Deannaport Airport","North Deannaport","Israel","OVO","FFVD","69.688299","89.310887","826","Africa/Mogadishu","Z","Asia/Amman"
"2173","Lake Sandra Airport","Lake Sandra","Sao Tome and Principe","UVC","DMLI","-30.423427","143.088556","197","Africa/Asmera","S","Europe/Amsterdam"
"2174","New Kayla Airport","New Kayla","Vietnam","NOO","HKRA","77.3841225","140.150406","634","Europe/Kaliningrad","E","Europe/Luxembourg"
"2175","New Amanda Airport","New Amanda","Mexico","CPO","WAHD","66.365052","-159.999545","780","Europe/Warsaw","E","Africa/Kigali"
"2176","Lake Josephborough Airport","Lake Josephborough","Anguilla","YBA","PZNU","-20.944989","91.321861","544","Africa/Djibouti","Z","Asia/Saigon"
"2177","South Jenniferbury Airport","South Jenniferbury","Tanzania","WIQ","UQEV","52.2617465","-86.646740","315","Africa/Conakry","N","Asia/Dubai"
"2178","Sextonstad Airport","Sextonstad","Israel","XEX","TCSO","76.0973775","158.924099","369","Africa/Gaborone","U","America/Barbados"
"2179","South Angelica Airport","South Angelica","Belarus","HIP","COES","-53.8106515","-39.986251","71","America/Panama","A","Africa/Bujumbura"
"2180","Garnerburgh Airport","Garnerburgh","Madagascar","YQN","QVJK","82.5482125","89.521211","699","Europe/Minsk","N","Asia/Bahrain"
"2181","Lake Catherineburgh Airport","Lake Catherineburgh","Belgium","BGH","FKAH","-11.3495335","89.560370","913","Pacific/Easter","N","Europe/Vaduz"
"2182","North Megantown Airport","North Megantown","Comoros","OIA","LXWP","86.0723805","-50.201880","398","Europe/Paris","U","America/Tegucigalpa"
"2183","West Bradyberg Airport","West Bradyberg","Montserrat","CIZ","MUJQ","-57.186386","160.097184","654","Africa/Lubumbashi","O","Africa/Malabo"
"2184","Parkerhaven Airport","Parkerhaven","Romania","IBB","LZJT","-4.6125965","-113.837965","576","Africa/Lusaka","U","Asia/Dushanbe"
"2185","Jenniferville Airport","Jenniferville","Ireland","KEL","ZEVE","-71.7409905","-73.158596","159","America/Port_of_Spain","U","Asia/Nicosia"
"2186","Millerborough Airport","Millerborough","Congo","INV","NWPM","16.2895075","-11.157063","982","Africa/Ceuta","N","Asia/Shanghai"
"2187","Smithton Airport","Smithton","Equatorial Guinea","VPO","SPXH","5.059361","83.583145","436","Africa/Ceuta","A","America/El_Salvador"
"2188","Lake Melindaview Airport","Lake Melindaview","Korea","UFW","CDEM","-56.9690365","-87.995208","524","Europe/Podgorica","U","Europe/Luxembourg"
"2189","Isabellastad Airport","Isabellastad","Palestinian Territory","WTC","JLHR","-75.3128665","-108.117727","976","America/Caracas","E","Africa/Mbabane"
"2190","Leeview Airport","Leeview","Mayotte","XIC","CXMN","70.156155","91.146709","198","Europe/Warsaw","Z","Europe/Warsaw"
"2191","Wayneside Airport","Wayneside","Faroe Islands","LVS","JPGH","-9.7435505","-147.143419","958","America/St_Vincent","E","Africa/Bujumbura"
"2192","Holmesburgh Airport","Holmesburgh","Turkey","IZC","WIBS","-72.2709465","-63.716490","673","America/Managua","U","Asia/Phnom_Penh"
"2193","New Emilytown Airport","New Emilytown","Qatar","GQD","AMBT","-20.5956995","12.837446","474","Europe/Luxembourg","A","Africa/Nairobi"
"2194","Emmaborough Airport","Emmaborough","Bulgaria","IRX","LDME","-84.4070445","54.246111","444","Europe/Madrid","S","Europe/Podgorica"
"2195","East Michelleton Airport","East Michelleton","Mongolia","UHM","BGSI","-41.582317","-21.294577","152","Africa/Libreville","U","America/Belize"
"2196","West Jessicaport Airport","West Jessicaport","Iraq","GRZ","MITM","72.3419205","71.332298","208","Europe/Madrid","Z","Asia/Beirut"
"2197","East Amandaburgh Airport","East Amandaburgh","Grenada","RBD","FTPA","-55.8877695","2.294162","128","Asia/Bangkok","E","Africa/Mogadishu"
"2198","West Kathybury Airport","West Kathybury","Turkey","HBY","JAET","78.8183625","138.748938","203","Atlantic/Cape_Verde","Z","Europe/Malta"
"2199","Perezton Airport","Perezton","Suriname","AQG","VUXF","-45.651402","-57.209267","826","Indian/Antananarivo","U","Asia/Amman"
"2200","North Carol Airport","North Carol","Cambodia","EGN","JIAQ","64.023438","-158.957786","529","Africa/Blantyre","E","Africa/Porto-Novo"
"2201","Lake Matthewburgh Airport","Lake Matthewburgh","Hungary","SFS","YBNE","-65.2249295","117.626628","658","America/Caracas","Z","Africa/Bujumbura"
"2202","Brookehaven Airport","Brookehaven","Nicaragua","YBZ","FWRZ","49.991612","61.396313","130","Asia/Thimphu","A","Africa/Bangui"
"2203","Jamesfurt Airport","Jamesfurt","Congo","PQW","FVOO","69.2755325","-132.158191","468","Africa/Maseru","S","Africa/Nouakchott"
"2204","Toddstad Airport","Toddstad","Singapore","EVC","RKCD","-45.4723855","-112.569544","1000","Pacific/Majuro","O","America/St_Lucia"
"2205","Port Oliviashire Airport","Port Oliviashire","Algeria","CAR","BJSF","-15.7249945","26.335695","64","Asia/Gaza","N","Indian/Mauritius"
"2206","Wilcoxport Airport","Wilcoxport","Ukraine","ZSS","MEXI","-58.088826","-76.714263","33","Africa/Nouakchott","N","Atlantic/Azores"
"2207","Brianport Airport","Brianport","Estonia","CGN","NEFU","35.5973255","-33.282444","552","Africa/Nairobi","A","Asia/Tehran"
"2208","New Jeremyfort Airport","New Jeremyfort","Bangladesh","WOJ","YFQZ","6.1982365","53.499946","646","Pacific/Ponape","A","Asia/Qatar"
"2209","Eugeneville Airport","Eugeneville","Tajikistan","XKF","WYGI","-78.321198","122.445818","500","America/St_Kitts","Z","Asia/Thimphu"
"2210","Lake Ann Airport","Lake Ann","Uganda","HRS","LPAX","-35.9161015","161.927083","486","Asia/Taipei","N","Asia/Bahrain"
"2211","North Tami Airport","North Tami","Cook Islands","KVQ","ODVI","77.129298","45.299811","670","Africa/Lusaka","Z","Asia/Bangkok"
"2212","Morrisonport Airport","Morrisonport","Saint Vincent and the Grenadines","LUC","ZXCJ","3.2890965","45.352062","155","Africa/Kigali","S","Asia/Jerusalem"
"2213","Lake Michael Airport","Lake Michael","Solomon Islands","VMU","ZUSW","-10.0116885","-94.170971","269","Asia/Qatar","A","America/La_Paz"
"2214","Brewerton Airport","Brewerton","Antarctica (the territory South of 60 deg S)","NVC","JIVM","-32.862814","-111.094543","725","Asia/Kabul","A","America/Managua"
"2215","Fosterbury Airport","Fosterbury","Holy See (Vatican City State)","WFW","XZBD","-31.9485475","-164.418066","916","Africa/Tripoli","O","Europe/Malta"
"2216","Elliottberg Airport","Elliottberg","Pakistan","VHC","YRHT","-41.040138","-66.446299","465","Africa/Dar_es_Salaam","O","America/Jamaica"
"2217","Wareview Airport","Wareview","Marshall Islands","AOG","NTRZ","82.240844","-99.861450","78","Africa/Ouagadougou","A","Africa/Maseru"
"2218","East Michael Airport","East Michael","Monaco","DGS","TNML","-8.824557","-29.081345","485","Asia/Aqtobe","S","Africa/Bujumbura"
"2219","Port Brandiville Airport","Port Brandiville","Micronesia","HJA","AXQG","-50.477194","178.869961","522","Africa/Monrovia","N","Asia/Colombo"
"2220","West Natalie Airport","West Natalie","Syrian Arab Republic","IVO","GOPQ","-42.7336415","6.192622","450","Asia/Rangoon","S","Asia/Saigon"
"2221","Tylermouth Airport","Tylermouth","Kenya","GQY","PTIM","-26.859358","-50.078904","625","America/Nassau","A","Africa/Tripoli"
"2222","Barnettview Airport","Barnettview","Bermuda","HDY","CIYU","79.380141","160.390421","864","Africa/Brazzaville","O","Europe/Lisbon"
"2223","Leeside Airport","Leeside","Korea","JUE","PZMQ","-11.335771","156.701975","724","Africa/Mogadishu","E","Africa/Conakry"
"2224","Garciashire Airport","Garciashire","Sierra Leone","GLC","DYFR","-23.773075","-13.437559","781","Africa/Blantyre","S","Africa/Luanda"
"2225","New William Airport","New William","Sao Tome and Principe","DOE","ADNT","-26.8547685","138.668878","461","Atlantic/Cape_Verde","A","America/St_Kitts"
"2226","Port David Airport","Port David","Falkland Islands (Malvinas)","KII","KGPI","13.913787","107.370978","137","Africa/Dakar","O","Pacific/Majuro"
"2227","West Stephen Airport","West Stephen","China","APK","JQIH","-39.190112","148.340254","279","Europe/Andorra","O","America/El_Salvador"
"2228","East Marymouth Airport","East Marymouth","Puerto Rico","GON","JCOG","32.067773","62.058649","716","Pacific/Chatham","S","Asia/Pyongyang"
"2229","Port Adamchester Airport","Port Adamchester","Andorra","IUG","QWJG","87.1076035","-112.540558","194","Europe/Stockholm","A","Asia/Qyzylorda"
"2230","New Ryanview Airport","New Ryanview","Luxembourg","JQX","YLDB","-30.5184455","-42.139915","415","Asia/Jerusalem","S","America/Havana"
"2231","Guerratown Airport","Guerratown","Niue","BUP","QXCK","-28.0605375","-119.600224","511","Asia/Pyongyang","E","Europe/Tirane"
"2232","Lake Timothymouth Airport","Lake Timothymouth","Djibouti","WYD","RLTI","-3.4853905","-102.891106","83","Europe/Bucharest","A","America/Grenada"
"2233","North William Airport","North William","Cuba","KKJ","FAKE","39.3343335","69.142013","96","Europe/Tallinn","A","Indian/Mahe"
"2234","Matthewport Airport","Matthewport","Kazakhstan","YXA","IXLZ","79.8718425","-16.380397","557","Africa/Banjul","Z","Europe/Prague"
"2235","Harrismouth Airport","Harrismouth","Lesotho","WWZ","HDDN","82.5404235","-16.913889","994","America/Asuncion","A","Pacific/Efate"
"2236","Seanmouth Airport","Seanmouth","Eritrea","VSQ","YFWA","-43.1561305","11.488973","224","Africa/Tripoli","U","Africa/Kampala"
"2237","New Anthonyview Airport","New Anthonyview","Niue","MZV","YBNV","-66.227261","-38.196557","844","Asia/Brunei","E","Pacific/Auckland"
"2238","East Geraldberg Airport","East Geraldberg","Guatemala","ZBY","GNRF","82.5839655","-106.627323","296","Africa/Tripoli","Z","Africa/Tripoli"
"2239","South Bobby Airport","South Bobby","Kuwait","QMZ","CPJF","54.803247","-72.605501","492","Indian/Comoro","S","America/Dawson"
"2240","Marshallfurt Airport","Marshallfurt","Jersey","QWC","SDXS","53.830626","-160.129672","158","Europe/Helsinki","A","Pacific/Port_Moresby"
"2241","Port Robert Airport","Port Robert","Jordan","RKV","YPGJ","-53.867735","83.136552","694","Africa/Khartoum","Z","Europe/Uzhgorod"
"2242","Frazierbury Airport","Frazierbury","American Samoa","SOB","NIMC","31.6501265","-105.870867","792","Pacific/Fiji","S","Pacific/Enderbury"
"2243","Murphychester Airport","Murphychester","Georgia","CFD","EMGG","44.4869015","3.109226","562","Pacific/Enderbury","U","Africa/Harare"
"2244","South Amandaville Airport","South Amandaville","Zimbabwe","TBS","GEDV","43.5492265","-72.043467","756","America/Costa_Rica","O","Asia/Qatar"
"2245","East Kylehaven Airport","East Kylehaven","Comoros","XFG","OPQP","33.1625295","157.411720","973","Asia/Bahrain","S","America/Havana"
"2246","North Lauren Airport","North Lauren","Congo","CNG","HNXR","25.326392","76.989600","658","Pacific/Kiritimati","A","Indian/Mahe"
"2247","Diamondville Airport","Diamondville","Australia","TMO","EPAQ","61.909059","-122.693105","361","Africa/Asmera","E","America/El_Salvador"
"2248","West Angelamouth Airport","West Angelamouth","Christmas Island","CZT","ECON","49.889975","85.282237","558","America/Panama","N","America/Port_of_Spain"
"2249","South Julie Airport","South Julie","United States Minor Outlying Islands","MRP","CGFT","25.495552","-112.894023","514","Pacific/Tongatapu","N","Europe/Tirane"
"2250","North Monicaville Airport","North Monicaville","Namibia","WTV","ACDE","49.0200725","35.635570","551","Africa/Bissau","N","Asia/Katmandu"
"2251","Cynthiamouth Airport","Cynthiamouth","Swaziland","TRF","OYZM","-54.4747875","51.432913","946","Asia/Katmandu","Z","Pacific/Galapagos"
"2252","Mcfarlandhaven Airport","Mcfarlandhaven","Nigeria","QSN","HYTN","68.1444855","-171.115063","766","Africa/Lubumbashi","E","Europe/Andorra"
"2253","South Eric Airport","South Eric","Niger","HIS","STOP","11.9142075","-112.779228","418","Pacific/Kwajalein","E","Africa/Sao_Tome"
"2254","Williamsfurt Airport","Williamsfurt","Namibia","BLP","ANPA","-23.172876","164.078925","736","Asia/Tokyo","O","Pacific/Palau"
"2255","East Megan Airport","East Megan","Moldova","TIS","UHTY","-78.572997","90.639023","320","Pacific/Easter","A","Africa/Kampala"
"2256","Fergusonberg Airport","Fergusonberg","Christmas Island","PBX","JWHT","50.899858","-45.305463","318","Europe/Monaco","U","Asia/Bangkok"
"2257","Wigginston Airport","Wigginston","Antarctica (the territory South of 60 deg S)","EUD","VKNQ","-31.8392505","53.161641","359","Pacific/Port_Moresby","S","Africa/Tunis"
"2258","Tiffanyshire Airport","Tiffanyshire","Central African Republic","GWZ","GWIC","-39.4003425","21.616268","796","Asia/Kuwait","Z","Asia/Dili"
"2259","New Johnville Airport","New Johnville","Malta","PIO","ISZD","-33.4357465","114.417785","622","Africa/Ouagadougou","S","Africa/Maputo"
"2260","Port Jasonport Airport","Port Jasonport","Jordan","PFT","DGGG","-79.390936","-72.230905","67","Europe/Vilnius","S","America/St_Kitts"
"2261","Williamston Airport","Williamston","Benin","BOP","VRQY","-62.9801585","-122.316121","203","Europe/Vaduz","A","Pacific/Fiji"
"2262","Lake Michelle Airport","Lake Michelle","Bahrain","SWP","HCMF","-7.590209","-134.318304","910","Pacific/Port_Moresby","U","Europe/Paris"
"2263","North Heatherhaven Airport","North Heatherhaven","Niger","AFJ","PXNI","-0.436149","-121.186568","241","Africa/Malabo","Z","Europe/Istanbul"
"2264","Braunton Airport","Braunton","Iraq","HGO","WEAA","-61.437402","121.214721","829","America/Port_of_Spain","A","Asia/Brunei"
"2265","Camachotown Airport","Camachotown","Swaziland","RUI","ERKI","-25.996997","-56.753333","407","Asia/Hovd","O","Asia/Tokyo"
"2266","Port Bethland Airport","Port Bethland","Nepal","XEJ","YQNT","-81.794173","-109.278922","997","Europe/Bucharest","N","Africa/Sao_Tome"
"2267","New Valerie Airport","New Valerie","Palestinian Territory","HSP","HZMG","35.994898","-5.093554","118","Asia/Colombo","O","Europe/Warsaw"
"2268","East Jack Airport","East Jack","Georgia","NHQ","NZOT","-58.980601","-152.361922","450","America/Barbados","Z","Asia/Nicosia"
"2269","Robertfurt Airport","Robertfurt","Tuvalu","TZG","RSSL","20.895830","113.164026","73","Africa/Bujumbura","Z","Pacific/Auckland"
"2270","South Brianfurt Airport","South Brianfurt","Chile","TIS","KKEG","-41.9900575","33.087647","847","Asia/Katmandu","O","Europe/Monaco"
"2271","Christophermouth Airport","Christophermouth","Austria","ZUY","NJEC","-19.2523275","-66.913701","598","Asia/Katmandu","E","Asia/Manila"
"2272","North Hectorbury Airport","North Hectorbury","Malawi","TDC","VDGQ","-89.5695595","-170.970302","790","Africa/Bangui","U","Pacific/Fiji"
"2273","North Andrea Airport","North Andrea","Equatorial Guinea","YHF","AYDD","21.1726375","-10.249058","166","Europe/Amsterdam","O","Indian/Mahe"
"2274","Lake Taylor Airport","Lake Taylor","Samoa","GNK","MAIS","-37.4752425","-44.700704","83","Europe/Luxembourg","A","Asia/Manila"
