"id","start_id","start_vertex_type","end_id","end_vertex_type","distance"
"8751","1673","AirPort","1400","AirPort","9873"
"8752","2779","AirPort","2163","AirPort","9147"
"8753","2408","AirPort","3103","AirPort","2405"
"8754","24","AirPort","721","AirPort","14516"
"8755","1924","AirPort","239","AirPort","1787"
"8756","840","AirPort","896","AirPort","4813"
"8757","2611","AirPort","146","AirPort","13043"
"8758","295","AirPort","2438","AirPort","4464"
"8759","1770","AirPort","406","AirPort","10357"
"8760","2675","AirPort","1480","AirPort","15238"
"8761","2893","AirPort","2197","AirPort","4819"
"8762","2820","AirPort","1337","AirPort","11845"
"8763","3427","AirPort","2622","AirPort","3403"
"8764","3482","AirPort","1161","AirPort","4379"
"8765","1309","AirPort","922","AirPort","5835"
"8766","1151","AirPort","1930","AirPort","13575"
"8767","2715","AirPort","854","AirPort","10905"
"8768","2792","AirPort","1469","AirPort","12566"
"8769","2085","AirPort","2191","AirPort","1764"
"8770","3422","AirPort","3294","AirPort","13299"
"8771","603","AirPort","3033","AirPort","3203"
"8772","285","AirPort","2237","AirPort","4607"
"8773","270","AirPort","1802","AirPort","14744"
"8774","1285","AirPort","252","AirPort","10097"
"8775","2866","AirPort","1423","AirPort","3933"
"8776","2820","AirPort","3224","AirPort","4624"
"8777","3136","AirPort","387","AirPort","6531"
"8778","2396","AirPort","3263","AirPort","1180"
"8779","1691","AirPort","1382","AirPort","11200"
"8780","1250","AirPort","2511","AirPort","6996"
"8781","624","AirPort","2436","AirPort","9798"
"8782","187","AirPort","2182","AirPort","14537"
"8783","141","AirPort","728","AirPort","13305"
"8784","2225","AirPort","1128","AirPort","14025"
"8785","2302","AirPort","134","AirPort","8863"
"8786","3069","AirPort","1646","AirPort","15316"
"8787","1651","AirPort","2914","AirPort","15996"
"8788","614","AirPort","2505","AirPort","3405"
"8789","2015","AirPort","947","AirPort","507"
"8790","1892","AirPort","1104","AirPort","694"
"8791","1243","AirPort","2800","AirPort","4600"
"8792","3192","AirPort","3090","AirPort","3721"
"8793","3221","AirPort","2552","AirPort","7687"
"8794","1278","AirPort","1944","AirPort","2719"
"8795","2806","AirPort","2177","AirPort","2188"
"8796","626","AirPort","2903","AirPort","12095"
"8797","636","AirPort","719","AirPort","9998"
"8798","2848","AirPort","2598","AirPort","7410"
"8799","2132","AirPort","2977","AirPort","9630"
"8800","1064","AirPort","2775","AirPort","166"
"8801","3395","AirPort","2696","AirPort","10180"
"8802","668","AirPort","3111","AirPort","12029"
"8803","1135","AirPort","3469","AirPort","5108"
"8804","2794","AirPort","2638","AirPort","687"
"8805","554","AirPort","284","AirPort","4549"
"8806","2399","AirPort","1327","AirPort","12877"
"8807","2356","AirPort","1448","AirPort","15619"
"8808","242","AirPort","336","AirPort","12128"
"8809","2193","AirPort","3356","AirPort","4239"
"8810","1262","AirPort","1495","AirPort","11445"
"8811","329","AirPort","574","AirPort","13747"
"8812","2944","AirPort","2948","AirPort","5457"
"8813","689","AirPort","930","AirPort","13361"
"8814","3422","AirPort","333","AirPort","5005"
"8815","146","AirPort","3427","AirPort","15389"
"8816","2603","AirPort","2007","AirPort","12213"
"8817","1352","AirPort","2314","AirPort","9326"
"8818","1577","AirPort","2532","AirPort","4046"
"8819","706","AirPort","473","AirPort","891"
"8820","2988","AirPort","2089","AirPort","7259"
"8821","1866","AirPort","145","AirPort","7558"
"8822","2303","AirPort","3134","AirPort","13785"
"8823","3181","AirPort","1603","AirPort","3020"
"8824","632","AirPort","1470","AirPort","2829"
"8825","3203","AirPort","1659","AirPort","6573"
"8826","2828","AirPort","569","AirPort","563"
"8827","3062","AirPort","3265","AirPort","2493"
"8828","2338","AirPort","1355","AirPort","15080"
"8829","1793","AirPort","754","AirPort","9174"
"8830","150","AirPort","1861","AirPort","6004"
"8831","501","AirPort","2019","AirPort","5791"
"8832","3271","AirPort","1776","AirPort","6807"
"8833","623","AirPort","2330","AirPort","13881"
"8834","1167","AirPort","3474","AirPort","10116"
"8835","3190","AirPort","2234","AirPort","13160"
"8836","1865","AirPort","1681","AirPort","8345"
"8837","846","AirPort","2912","AirPort","6936"
"8838","3261","AirPort","1381","AirPort","2296"
"8839","2575","AirPort","1223","AirPort","14626"
"8840","3044","AirPort","2313","AirPort","14520"
"8841","1179","AirPort","170","AirPort","14622"
"8842","1939","AirPort","3478","AirPort","1750"
"8843","721","AirPort","2331","AirPort","12301"
"8844","1597","AirPort","2936","AirPort","5176"
"8845","1427","AirPort","291","AirPort","10626"
"8846","3341","AirPort","3272","AirPort","8448"
"8847","1353","AirPort","2980","AirPort","765"
"8848","433","AirPort","818","AirPort","11231"
"8849","3161","AirPort","1087","AirPort","1630"
"8850","933","AirPort","2819","AirPort","15959"
"8851","1258","AirPort","1594","AirPort","7492"
"8852","2317","AirPort","3109","AirPort","6339"
"8853","14","AirPort","2877","AirPort","10729"
"8854","2450","AirPort","986","AirPort","12631"
"8855","2140","AirPort","2792","AirPort","1810"
"8856","2041","AirPort","2319","AirPort","2766"
"8857","2209","AirPort","2502","AirPort","8712"
"8858","3173","AirPort","115","AirPort","11102"
"8859","1102","AirPort","887","AirPort","12878"
"8860","1469","AirPort","3272","AirPort","3929"
"8861","373","AirPort","2889","AirPort","13745"
"8862","2874","AirPort","347","AirPort","14971"
"8863","1818","AirPort","116","AirPort","11955"
"8864","1583","AirPort","174","AirPort","15806"
"8865","3231","AirPort","2775","AirPort","6389"
"8866","2007","AirPort","861","AirPort","608"
"8867","292","AirPort","1359","AirPort","13531"
"8868","400","AirPort","1764","AirPort","7821"
"8869","1967","AirPort","1161","AirPort","2238"
"8870","3294","AirPort","2524","AirPort","9776"
"8871","1178","AirPort","604","AirPort","9137"
"8872","1952","AirPort","2674","AirPort","4580"
"8873","466","AirPort","547","AirPort","5510"
"8874","3114","AirPort","926","AirPort","1248"
"8875","1989","AirPort","110","AirPort","3094"
"8876","940","AirPort","2066","AirPort","8139"
"8877","2698","AirPort","3034","AirPort","6652"
"8878","2748","AirPort","1263","AirPort","10388"
"8879","2530","AirPort","1408","AirPort","3616"
"8880","554","AirPort","2189","AirPort","11364"
"8881","2642","AirPort","2721","AirPort","4347"
"8882","1884","AirPort","1319","AirPort","15190"
"8883","3065","AirPort","250","AirPort","13150"
"8884","825","AirPort","3141","AirPort","1727"
"8885","1422","AirPort","2694","AirPort","6597"
"8886","869","AirPort","686","AirPort","6859"
"8887","2815","AirPort","2831","AirPort","4597"
"8888","407","AirPort","2687","AirPort","9730"
"8889","3062","AirPort","2339","AirPort","859"
"8890","2345","AirPort","2804","AirPort","8571"
"8891","1265","AirPort","2505","AirPort","4988"
"8892","953","AirPort","1405","AirPort","4440"
"8893","2374","AirPort","563","AirPort","2531"
"8894","1240","AirPort","454","AirPort","13128"
"8895","1534","AirPort","1683","AirPort","11531"
"8896","367","AirPort","114","AirPort","549"
"8897","273","AirPort","1434","AirPort","13215"
"8898","2483","AirPort","2602","AirPort","4689"
"8899","428","AirPort","1928","AirPort","12879"
"8900","229","AirPort","604","AirPort","9207"
"8901","2880","AirPort","1656","AirPort","7051"
"8902","677","AirPort","1367","AirPort","14164"
"8903","1804","AirPort","2773","AirPort","9728"
"8904","2161","AirPort","131","AirPort","10484"
"8905","2513","AirPort","1113","AirPort","14760"
"8906","46","AirPort","214","AirPort","4631"
"8907","1987","AirPort","2482","AirPort","116"
"8908","1501","AirPort","2316","AirPort","15793"
"8909","2744","AirPort","2232","AirPort","6761"
"8910","1535","AirPort","354","AirPort","1913"
"8911","2615","AirPort","1544","AirPort","11281"
"8912","1996","AirPort","854","AirPort","12346"
"8913","269","AirPort","2515","AirPort","8755"
"8914","1849","AirPort","1473","AirPort","1983"
"8915","3337","AirPort","1664","AirPort","14577"
"8916","3224","AirPort","3334","AirPort","15668"
"8917","1572","AirPort","2423","AirPort","593"
"8918","2579","AirPort","163","AirPort","8973"
"8919","2194","AirPort","2032","AirPort","4668"
"8920","3159","AirPort","1033","AirPort","4566"
"8921","1048","AirPort","1150","AirPort","3906"
"8922","2221","AirPort","1874","AirPort","6121"
"8923","495","AirPort","1310","AirPort","14340"
"8924","2480","AirPort","375","AirPort","4989"
"8925","171","AirPort","2149","AirPort","10987"
"8926","227","AirPort","2703","AirPort","7307"
"8927","451","AirPort","483","AirPort","4991"
"8928","2674","AirPort","3380","AirPort","1766"
"8929","2348","AirPort","650","AirPort","7541"
"8930","2733","AirPort","867","AirPort","9060"
"8931","1376","AirPort","2550","AirPort","9487"
"8932","738","AirPort","3423","AirPort","15835"
"8933","683","AirPort","868","AirPort","11940"
"8934","1299","AirPort","1155","AirPort","15905"
"8935","927","AirPort","1313","AirPort","2459"
"8936","7","AirPort","2402","AirPort","10381"
"8937","1239","AirPort","3479","AirPort","12566"
"8938","194","AirPort","3490","AirPort","5198"
"8939","3285","AirPort","362","AirPort","7283"
"8940","3152","AirPort","3125","AirPort","2050"
"8941","1422","AirPort","2545","AirPort","7779"
"8942","3475","AirPort","639","AirPort","7188"
"8943","577","AirPort","1950","AirPort","3350"
"8944","675","AirPort","638","AirPort","9341"
"8945","2501","AirPort","3016","AirPort","6479"
"8946","483","AirPort","197","AirPort","11676"
"8947","2917","AirPort","95","AirPort","3156"
"8948","1325","AirPort","475","AirPort","15068"
"8949","866","AirPort","806","AirPort","1994"
"8950","3416","AirPort","1207","AirPort","6156"
"8951","913","AirPort","1800","AirPort","15182"
"8952","338","AirPort","585","AirPort","6343"
"8953","1179","AirPort","365","AirPort","2157"
"8954","1710","AirPort","1365","AirPort","1021"
"8955","390","AirPort","187","AirPort","12044"
"8956","1939","AirPort","2307","AirPort","11699"
"8957","2609","AirPort","2568","AirPort","7951"
"8958","907","AirPort","1226","AirPort","6617"
"8959","1649","AirPort","3345","AirPort","12175"
"8960","3184","AirPort","481","AirPort","12544"
"8961","1932","AirPort","140","AirPort","8604"
"8962","1854","AirPort","1000","AirPort","12958"
"8963","961","AirPort","1696","AirPort","11751"
"8964","2623","AirPort","2345","AirPort","7269"
"8965","1156","AirPort","2826","AirPort","15943"
"8966","3162","AirPort","1536","AirPort","11064"
"8967","2364","AirPort","3251","AirPort","1561"
"8968","977","AirPort","557","AirPort","8209"
"8969","2621","AirPort","1608","AirPort","4230"
"8970","1732","AirPort","1693","AirPort","9992"
"8971","2358","AirPort","3087","AirPort","11059"
"8972","1318","AirPort","893","AirPort","14102"
"8973","2175","AirPort","3251","AirPort","4908"
"8974","2933","AirPort","46","AirPort","6999"
"8975","776","AirPort","3452","AirPort","2453"
"8976","827","AirPort","2130","AirPort","10563"
"8977","2456","AirPort","1967","AirPort","14015"
"8978","18","AirPort","3323","AirPort","4050"
"8979","3442","AirPort","1502","AirPort","2912"
"8980","117","AirPort","52","AirPort","3137"
"8981","325","AirPort","2835","AirPort","881"
"8982","2198","AirPort","2326","AirPort","6999"
"8983","3088","AirPort","2721","AirPort","10076"
"8984","2408","AirPort","2387","AirPort","11367"
"8985","1655","AirPort","1457","AirPort","6106"
"8986","1360","AirPort","1469","AirPort","3252"
"8987","2538","AirPort","1899","AirPort","4044"
"8988","564","AirPort","1776","AirPort","14502"
"8989","2208","AirPort","1973","AirPort","2036"
"8990","862","AirPort","1630","AirPort","4604"
"8991","3139","AirPort","2136","AirPort","1391"
"8992","277","AirPort","166","AirPort","12920"
"8993","2471","AirPort","1828","AirPort","10713"
"8994","598","AirPort","999","AirPort","2865"
"8995","1759","AirPort","1394","AirPort","9359"
"8996","973","AirPort","215","AirPort","13219"
"8997","2766","AirPort","1035","AirPort","4388"
"8998","2104","AirPort","3033","AirPort","10533"
"8999","1818","AirPort","3264","AirPort","591"
"9000","315","AirPort","1666","AirPort","13948"
"9001","3023","AirPort","1225","AirPort","12608"
"9002","2689","AirPort","1543","AirPort","12901"
"9003","868","AirPort","485","AirPort","14244"
"9004","3488","AirPort","1140","AirPort","9587"
"9005","2465","AirPort","2477","AirPort","11465"
"9006","2444","AirPort","35","AirPort","6858"
"9007","1131","AirPort","2164","AirPort","4447"
"9008","2115","AirPort","3377","AirPort","10291"
"9009","3179","AirPort","2162","AirPort","5620"
"9010","1375","AirPort","251","AirPort","10096"
"9011","2143","AirPort","1747","AirPort","578"
"9012","21","AirPort","2034","AirPort","6330"
"9013","872","AirPort","3180","AirPort","6188"
"9014","2676","AirPort","2461","AirPort","6795"
"9015","2630","AirPort","3303","AirPort","13600"
"9016","1102","AirPort","2562","AirPort","13486"
"9017","153","AirPort","2806","AirPort","887"
"9018","3025","AirPort","1684","AirPort","7813"
"9019","2326","AirPort","374","AirPort","14616"
"9020","2330","AirPort","2891","AirPort","586"
"9021","2531","AirPort","164","AirPort","4208"
"9022","2484","AirPort","2338","AirPort","11283"
"9023","3420","AirPort","1574","AirPort","1313"
"9024","3442","AirPort","3117","AirPort","15537"
"9025","3128","AirPort","2359","AirPort","1115"
"9026","1973","AirPort","1076","AirPort","12207"
"9027","930","AirPort","2639","AirPort","8259"
"9028","1710","AirPort","3153","AirPort","14826"
"9029","1076","AirPort","3030","AirPort","14749"
"9030","2530","AirPort","908","AirPort","7723"
"9031","633","AirPort","2544","AirPort","5918"
"9032","395","AirPort","1804","AirPort","5682"
"9033","3191","AirPort","312","AirPort","8044"
"9034","1627","AirPort","414","AirPort","14082"
"9035","1061","AirPort","2841","AirPort","524"
"9036","792","AirPort","559","AirPort","15691"
"9037","1900","AirPort","1242","AirPort","14968"
"9038","2569","AirPort","3445","AirPort","6519"
"9039","1102","AirPort","315","AirPort","14849"
"9040","2308","AirPort","1806","AirPort","12175"
"9041","2785","AirPort","3483","AirPort","15305"
"9042","1618","AirPort","1860","AirPort","15089"
"9043","647","AirPort","3411","AirPort","10254"
"9044","3122","AirPort","3416","AirPort","15347"
"9045","1073","AirPort","2140","AirPort","10465"
"9046","456","AirPort","1656","AirPort","4872"
"9047","1368","AirPort","1216","AirPort","8432"
"9048","286","AirPort","3104","AirPort","11749"
"9049","1310","AirPort","2709","AirPort","9606"
"9050","2055","AirPort","512","AirPort","15641"
"9051","1056","AirPort","2866","AirPort","15043"
"9052","1796","AirPort","345","AirPort","6128"
"9053","441","AirPort","2628","AirPort","15686"
"9054","2213","AirPort","972","AirPort","9680"
"9055","674","AirPort","1664","AirPort","10806"
"9056","1860","AirPort","1448","AirPort","13551"
"9057","2484","AirPort","1069","AirPort","7047"
"9058","1159","AirPort","3149","AirPort","4745"
"9059","1094","AirPort","2653","AirPort","9936"
"9060","1930","AirPort","3127","AirPort","3511"
"9061","1963","AirPort","2499","AirPort","1527"
"9062","3279","AirPort","613","AirPort","12108"
"9063","2028","AirPort","355","AirPort","2729"
"9064","2596","AirPort","737","AirPort","11508"
"9065","136","AirPort","3398","AirPort","12705"
"9066","2589","AirPort","1319","AirPort","13576"
"9067","819","AirPort","2776","AirPort","5474"
"9068","3072","AirPort","2935","AirPort","8455"
"9069","2066","AirPort","458","AirPort","2551"
"9070","1125","AirPort","3222","AirPort","13028"
"9071","2284","AirPort","941","AirPort","11319"
"9072","1100","AirPort","2718","AirPort","3468"
"9073","2274","AirPort","1486","AirPort","15569"
"9074","1713","AirPort","3329","AirPort","14025"
"9075","1673","AirPort","2655","AirPort","11142"
"9076","1767","AirPort","2198","AirPort","1505"
"9077","12","AirPort","1038","AirPort","12752"
"9078","3207","AirPort","1022","AirPort","15861"
"9079","2273","AirPort","2576","AirPort","5716"
"9080","2945","AirPort","289","AirPort","14195"
"9081","2684","AirPort","945","AirPort","14788"
"9082","3110","AirPort","2093","AirPort","6867"
"9083","1231","AirPort","1056","AirPort","9388"
"9084","563","AirPort","2267","AirPort","4889"
"9085","948","AirPort","2945","AirPort","13787"
"9086","186","AirPort","3009","AirPort","3097"
"9087","1811","AirPort","1698","AirPort","5882"
"9088","3258","AirPort","1986","AirPort","3354"
"9089","1434","AirPort","2213","AirPort","4427"
"9090","2916","AirPort","1540","AirPort","11384"
"9091","2410","AirPort","1054","AirPort","15796"
"9092","2713","AirPort","2295","AirPort","4023"
"9093","3354","AirPort","76","AirPort","15650"
"9094","429","AirPort","2083","AirPort","7490"
"9095","2856","AirPort","186","AirPort","14013"
"9096","1811","AirPort","61","AirPort","14204"
