"id","Name","Latitude","Longitude"
"5476","North Jeff","-72.4181175","79.457848"
"5477","West Johnnyview","4.072391","-125.991524"
"5478","Derekfort","-73.0416915","163.092944"
"5479","South Marilynhaven","-50.638364","-154.504999"
"5480","Pattersonville","18.1604195","113.592986"
"5481","Davidhaven","-15.619265","-156.381254"
"5482","Wilsonstad","-7.056104","94.808358"
"5483","Barnesshire","56.5216095","49.317173"
"5484","East Carrie","-89.496940","19.603021"
"5485","Susanchester","-25.389575","93.516433"
"5486","North Brianbury","36.828089","82.412913"
"5487","West Julie","38.096632","-131.780625"
"5488","Shannontown","68.823194","-29.149330"
"5489","Port Bradley","42.3515595","-139.131091"
"5490","West Christine","59.7099665","-118.806163"
"5491","West William","0.7704365","-120.659942"
"5492","Liberg","-64.768150","85.755542"
"5493","Johnsonshire","-59.2604225","145.019104"
"5494","Dawnport","35.656856","93.161853"
"5495","Harryshire","52.655854","150.269249"
"5496","Barronside","-48.150240","-40.200822"
"5497","Charlesburgh","77.2120865","120.714263"
"5498","South Brian","-18.428955","128.383694"
"5499","West Tonya","63.8776395","-124.785760"
"5500","Melissahaven","13.0747025","-20.491273"
"5501","North Victoria","-40.7810685","37.673807"
"5502","North Alex","80.731214","56.591730"
"5503","Clarkport","15.154774","-33.378662"
"5504","Port Alanmouth","-88.936475","-59.374722"
"5505","Hessport","13.963244","-137.623445"
"5506","Evansbury","-10.279430","-145.492021"
"5507","South Joe","-53.295876","-0.721054"
"5508","Port Alyssa","69.694107","-118.519186"
"5509","Jessicaberg","-23.990947","-10.199578"
"5510","East Mary","66.663911","84.133535"
"5511","New Ashley","-17.9773825","95.486066"
"5512","South Robertohaven","78.7553245","-157.297007"
"5513","Port Colton","-18.8344115","46.571449"
"5514","Gomezmouth","55.3726075","123.541270"
"5515","Kimton","-2.396097","-166.692975"
"5516","Andrewton","0.303508","120.390976"
"5517","Reedland","-78.0682485","151.669739"
"5518","Stevenville","56.566843","-151.911020"
"5519","Williammouth","-85.876187","-133.329754"
"5520","New Jacobville","-18.3525845","-83.636257"
"5521","West Erinburgh","21.884156","118.474693"
"5522","East William","82.338576","133.602553"
"5523","Marymouth","-9.6011775","-163.619325"
"5524","Julianberg","-44.9008475","82.958100"
"5525","Richardshire","-38.9969755","-95.814039"
"5526","Rodneyburgh","58.654374","-100.606714"
"5527","Jaimehaven","16.841107","-1.311385"
"5528","Harriston","23.961724","-106.643675"
"5529","Michelleberg","60.194135","-81.881153"
"5530","East Christinetown","1.389708","161.107834"
"5531","New Albert","11.1247175","-113.519137"
"5532","Camposhaven","14.8253015","161.449731"
"5533","Toddtown","0.176485","57.693358"
"5534","Ryanview","-27.5830835","-47.086218"
"5535","Jasonbury","-72.6357935","-131.778538"
"5536","South Danielleland","44.3808295","74.433389"
"5537","Marytown","67.5748845","-17.255435"
"5538","South Alisha","39.5839655","124.755918"
"5539","Andrewchester","6.0150275","66.669947"
"5540","Emilystad","16.0772135","-67.347852"
"5541","Chavezfort","-36.5847125","-93.966116"
"5542","Barbarahaven","33.2816165","-170.205502"
"5543","Andrewhaven","-55.0898655","120.401291"
"5544","West Dennischester","9.746215","90.682682"
"5545","Carterburgh","-0.430205","80.812879"
"5546","Kristinhaven","-73.602620","-71.995823"
"5547","Gardnerfort","-66.8451885","115.914936"
"5548","Rhondamouth","54.3561835","118.515119"
"5549","Evansside","22.872748","-148.185911"
"5550","Donnaburgh","70.353390","159.671684"
"5551","New Lindsay","48.110157","-169.842809"
"5552","Albertberg","-27.3237995","7.576577"
"5553","South Angelaberg","-14.1982665","-98.138141"
"5554","Davidberg","22.526407","81.738347"
"5555","Bradleyfurt","-39.271254","115.944769"
"5556","Crossstad","-38.7029255","116.825406"
"5557","East Carrietown","-84.9012435","136.850014"
"5558","North Lisaside","27.381863","-144.331154"
"5559","Jeffreyview","-71.2796355","-7.490416"
"5560","West Jacob","50.6496795","9.902646"
"5561","Jamieton","-28.8260805","-165.577278"
"5562","Kruegerland","43.393650","65.350224"
"5563","West David","-32.651227","43.063413"
"5564","Waltersmouth","-16.574922","-9.476981"
"5565","New Joannashire","85.741265","-38.163406"
"5566","Rachelfort","86.117146","95.492495"
"5567","Sandovalstad","-26.7677085","-168.375296"
"5568","New Jane","-27.0546705","-165.999644"
"5569","Amandamouth","21.7612065","-146.926067"
"5570","West Leahborough","-14.3928785","-55.231616"
"5571","Phillipsbury","32.6213425","54.679939"
"5572","Mccallburgh","46.5815555","41.641812"
"5573","Marcfort","14.796011","131.243164"
"5574","East Heatherstad","-10.8827965","92.069634"
"5575","Kevinbury","-47.862188","54.445570"
"5576","North Danielburgh","-38.774298","72.258315"
"5577","Crawfordchester","-40.131406","-66.411409"
"5578","East Frankport","-53.9222285","156.245659"
"5579","Lawrencechester","-56.3493455","-2.717451"
"5580","Hansenchester","-29.200838","161.366369"
"5581","Meyerhaven","30.5640985","-125.899036"
"5582","West Stephanie","-31.6571565","177.103169"
"5583","New Mckenziebury","-83.747367","7.114547"
"5584","Stephaniemouth","-31.0107575","-145.392994"
"5585","Kirkville","43.342563","-87.945613"
"5586","Lake Nicholas","-26.435466","120.546960"
"5587","Davidberg","-70.301082","-60.193992"
"5588","Josetown","-88.0898425","77.510293"
"5589","Port Ericside","81.1239195","125.104938"
"5590","Ericmouth","-63.647326","5.246314"
"5591","North Timothymouth","-14.974838","-0.089637"
"5592","Sparksburgh","-41.1940095","-61.696867"
"5593","Edwardsberg","18.5162455","41.687659"
"5594","Woodmouth","39.729127","-166.564494"
"5595","Lake Martinbury","85.0587445","-81.013348"
"5596","East Catherineburgh","-85.854504","-17.778997"
"5597","Lake Christophermouth","-58.177891","70.271038"
"5598","Aaronbury","33.7963855","-90.626332"
"5599","Lake Robertland","49.5969285","-47.858885"
"5600","South Sharonton","2.741777","-49.213032"
"5601","North Andrew","-13.6354835","78.316823"
"5602","North Kellyfurt","18.3073865","-112.926670"
"5603","Port Matthew","65.157813","77.875360"
"5604","North Joshuastad","66.071014","-170.376471"
"5605","Davidland","81.8123825","166.189498"
"5606","Munozmouth","39.209511","-158.925552"
"5607","Lauraside","-63.047585","100.029724"
"5608","New Andreastad","-33.607882","-157.835054"
"5609","New Biancastad","-51.4834385","61.599351"
"5610","Amytown","47.2037505","114.161930"
"5611","Ianshire","-16.464315","-32.123886"
"5612","Joshuaton","-42.172483","58.309374"
"5613","Lake Vincentton","-29.820212","-139.919281"
"5614","Brownhaven","57.933286","175.991521"
"5615","Ericside","-22.688931","-105.011787"
"5616","Clarkmouth","55.087940","-11.774068"
"5617","Boothchester","66.642041","-178.049263"
"5618","Port Ralphberg","19.755925","144.977110"
"5619","North Sherryborough","-75.805042","-36.848642"
"5620","Judyville","-66.440875","128.526012"
"5621","Reyesside","87.8478445","-97.820889"
"5622","Donaldstad","6.272970","-152.273295"
"5623","South Jacob","81.9796045","54.910624"
"5624","Paulamouth","-66.0890665","175.619279"
"5625","South Moniqueborough","78.535359","177.205327"
"5626","Lake Dawn","-26.8735425","148.131263"
"5627","Landrytown","-38.322487","120.892725"
"5628","Lake Johnchester","71.234622","-17.643860"
"5629","Melissaberg","57.5204235","18.174044"
"5630","Port Markton","-35.952920","20.993570"
"5631","Haaschester","56.0747605","131.919977"
"5632","Zunigamouth","-60.7609385","3.414342"
"5633","Sierraborough","14.098218","112.134127"
"5634","East Curtis","26.5544655","56.915050"
"5635","Cassiefort","23.9590505","163.221006"
"5636","South Christinemouth","46.2445115","139.643195"
"5637","Lake Christinefort","-55.8472125","-74.286589"
"5638","New Laurenshire","-30.3241965","-173.136249"
"5639","Curtisside","85.554790","173.685393"
"5640","Ashleybury","-71.5063795","46.569846"
"5641","Lorifurt","17.924379","-22.141400"
"5642","Danielside","64.501968","118.625407"
"5643","New Nicholasberg","-55.818357","-142.913287"
"5644","Middletonshire","-38.5604195","-64.622708"
"5645","Haydenberg","61.091836","66.076777"
"5646","Carterton","-37.958409","159.591184"
"5647","Lake Lori","-13.990336","-123.606213"
"5648","Christinaville","43.1823725","-170.732319"
"5649","Dianeborough","-19.704365","-112.154199"
"5650","Snowborough","-53.6852535","-31.566784"
"5651","Port Christina","50.285227","151.556104"
"5652","South Jessicatown","52.6289925","-130.279575"
"5653","Elizabethshire","-27.9214665","68.160846"
"5654","South Jeffrey","79.0821085","-22.505481"
"5655","Lake Emma","54.279745","148.943594"
"5656","Christinastad","88.4040335","91.941459"
"5657","Angelicaburgh","80.8322995","140.545384"
"5658","Reynoldsmouth","31.525913","-172.510318"
"5659","South Lisastad","-40.302689","-109.233069"
"5660","East David","-57.8426505","-65.630479"
"5661","Pierceside","-33.3307305","-41.445413"
"5662","North Christopher","-7.206080","-24.786007"
"5663","Port Rhonda","-56.881090","-18.144400"
"5664","New Victoriaside","-49.288554","29.408283"
"5665","Sanfordton","4.381527","64.761191"
"5666","North Breannaburgh","0.2175295","-161.433458"
"5667","Rogerside","-73.6725075","178.299445"
"5668","Port Deborahchester","80.6239305","83.527986"
"5669","Lorihaven","-16.387804","55.356391"
"5670","Floresland","40.600349","-30.646866"
"5671","New Peterburgh","-56.5719295","-77.241752"
"5672","West Tina","-65.1333075","-15.228686"
"5673","East Charleston","34.8294865","41.679093"
"5674","East Allison","-79.987136","-18.690928"
"5675","New Brianborough","-21.854591","-107.380732"
"5676","South Ambertown","87.504168","23.027531"
"5677","Lake Xaviershire","30.366219","-158.431812"
"5678","Conleyton","-0.7292235","40.835905"
"5679","New Melissastad","-4.411519","-36.168411"
"5680","West Linda","16.4973715","46.073511"
"5681","Lake Nicolasbury","-71.813914","-128.016939"
"5682","Christinaland","69.808435","2.437583"
"5683","North Matthew","-75.5266955","-162.967724"
"5684","New Johntown","89.491881","39.777261"
"5685","Robertmouth","-78.723904","30.382364"
"5686","South Amy","-84.5911145","-94.989834"
"5687","Port Jill","-72.213370","67.203257"
"5688","Lake Thomasborough","-73.1210165","-95.383523"
"5689","Lake Michael","-22.009745","93.229915"
"5690","West Marcustown","-89.231746","-16.249073"
"5691","Brendashire","-50.038459","4.731214"
"5692","North Sharonville","-38.8926525","-50.641629"
"5693","Duffyberg","80.376444","145.100325"
"5694","South Brian","-61.786439","85.471693"
"5695","Nicholasport","-30.6103135","63.156495"
"5696","Louiston","84.0103775","-54.713053"
"5697","New Ashleyside","84.109428","-11.706000"
"5698","South Jasonhaven","-26.236595","154.614054"
"5699","Franciscofort","12.638544","-1.168416"
"5700","Port Melinda","-53.5597265","-123.922098"
"5701","South Steven","55.879374","-65.151925"
"5702","Johnsonfurt","88.9809965","-75.238575"
"5703","East Danafurt","41.3533265","119.154049"
"5704","Port Christopherville","-46.748707","161.681083"
"5705","Brianshire","-23.4738285","-85.823201"
"5706","East Thomasshire","-84.821095","158.156929"
"5707","West Chad","-33.7334525","-109.680682"
"5708","Nicholsmouth","-32.629030","127.794548"
"5709","Lake Hayleyfort","66.1413475","59.037182"
"5710","West Christopher","39.7962215","75.187840"
"5711","Tuckerhaven","-59.1302615","-174.185773"
"5712","Ayalashire","32.285039","-41.318550"
"5713","Dixonville","55.3894155","-95.035030"
"5714","New Christineberg","36.3153435","118.076955"
"5715","West Nicholaston","49.8431845","55.680127"
"5716","South Tanyachester","-60.244834","-25.899593"
"5717","Krausestad","25.764370","-87.898843"
"5718","West Ginabury","27.769199","37.778793"
"5719","Port Daniel","16.121047","160.341857"
"5720","East Phyllisland","30.4477905","-109.034803"
"5721","Spenceview","41.0377185","-146.023987"
"5722","Erikabury","-81.8165955","-76.884549"
"5723","East Stacy","-61.935329","102.205496"
"5724","South Jason","-89.1206485","-44.851923"
"5725","South Mark","34.824667","171.891119"
"5726","North Jason","-30.326098","146.924853"
"5727","Bryanthaven","-46.1178385","16.712976"
"5728","Petertown","16.133016","-75.166185"
"5729","Nicholasside","73.027732","-75.552713"
"5730","Tiffanyfurt","-50.596288","108.943447"
"5731","Danielmouth","9.514821","179.818623"
"5732","Cindyfurt","56.540351","158.750605"
"5733","Lake Alyssa","15.1377005","150.569817"
"5734","Lambertbury","41.6983755","-66.098256"
"5735","Port Stevenborough","-19.0475485","88.676943"
"5736","South Frankchester","41.550321","115.023364"
"5737","Morrisberg","-46.045433","-168.437935"
"5738","Wrightmouth","20.500384","99.072419"
"5739","Sherrichester","19.651032","-103.508543"
"5740","North Lisa","-30.0141315","142.697936"
"5741","South Davidhaven","-51.9299105","25.563126"
"5742","Jamesburgh","-26.7886395","29.268039"
"5743","Michaelberg","65.9327405","-9.255969"
"5744","Port Barrybury","31.6027695","-51.853992"
"5745","Dixonchester","49.369860","-175.691270"
"5746","East Samanthaberg","21.1974985","-19.880199"
"5747","East Kevinberg","-58.8184195","141.728761"
"5748","Ronaldburgh","4.1781325","164.735438"
"5749","Gardnerhaven","-61.4799875","-120.784785"
"5750","Lake Vicki","-69.7953505","76.079214"
"5751","Vaughnport","51.419624","132.544216"
"5752","West Courtney","-30.0724615","-49.414393"
"5753","South Adrianberg","-9.500004","-154.383540"
"5754","Christineton","12.9640335","-3.229763"
"5755","Matthewport","-72.0369225","-69.767945"
"5756","Shawnfort","-59.039548","98.433886"
"5757","Port Tiffany","-89.458581","-74.220518"
"5758","Lake James","43.281943","-19.620313"
"5759","Banksside","-76.326496","32.131526"
"5760","Wellsview","81.4878505","93.080213"
"5761","Thomasport","-7.265208","58.606604"
"5762","North Kevin","60.5670475","169.296122"
"5763","Wellsshire","67.120690","-138.605243"
"5764","East Haroldberg","20.758134","-169.523297"
"5765","East Timothyview","6.657682","-140.941106"
"5766","South James","67.462417","164.505525"
"5767","Lake Matthewberg","-50.838975","-55.239576"
"5768","South Jessica","74.032624","101.749548"
"5769","Port Sean","-54.392210","144.532630"
"5770","East Anthony","48.3115145","129.777155"
"5771","Murraymouth","10.4737815","100.768280"
"5772","Kathyshire","66.8989215","125.124081"
"5773","Parkerfurt","42.254983","73.188518"
"5774","South Erinmouth","84.393064","-62.101590"
"5775","Port Davidfort","-4.0042885","127.577728"
"5776","Port William","-47.734532","-155.231642"
"5777","Andrewside","-73.8331955","20.828890"
"5778","Lake Brianbury","0.6008985","42.655694"
"5779","Michellemouth","-44.5358565","-50.316266"
"5780","West Bethhaven","4.3438785","79.090773"
"5781","Lake Mary","-69.962696","114.698178"
"5782","East Nancyburgh","-69.0085005","-58.958602"
"5783","Peggyville","-86.3692845","-155.893822"
"5784","North Reginald","26.6241945","15.584369"
"5785","North Margaretmouth","29.8672325","-66.481849"
"5786","Danashire","-20.555599","102.028128"
"5787","West Richardfurt","-85.009835","142.709887"
"5788","Knappburgh","64.0803875","94.460537"
"5789","Georgeshire","10.4903345","-81.416003"
"5790","Russellfort","18.094031","-173.212602"
"5791","Port Jenniferton","39.0349325","29.662686"
"5792","Sarahbury","-13.0028925","-58.950698"
"5793","Royfort","30.742896","-99.369469"
"5794","Port David","-82.527879","151.840374"
"5795","New Olivia","-68.823398","43.827443"
"5796","Katrinafurt","68.696883","-147.464199"
"5797","Cruzborough","-55.2009795","-110.311925"
"5798","Ericamouth","-28.350064","-6.188998"
"5799","Richardfort","-37.176071","-148.201643"
"5800","North Anthony","-24.972804","98.865971"
"5801","West Richard","81.601057","90.616013"
"5802","Whitefurt","73.334516","-74.704114"
"5803","Port Robert","-79.067645","38.019785"
"5804","Andrewchester","44.424497","42.255574"
"5805","Robertstad","53.0162555","178.825098"
"5806","Lake Jonathan","-17.086231","73.332449"
"5807","North Ryanhaven","-34.181479","-139.814380"
"5808","West Jenniferberg","-89.0493195","-145.394523"
"5809","South Rachaelside","8.8607365","-173.202223"
"5810","Lake Vincent","5.5372745","62.236587"
"5811","West Raymond","26.451701","121.563449"
"5812","North Christopher","82.2772725","73.114136"
"5813","Smithport","-38.7850495","98.307158"
"5814","East Adam","-58.4702245","175.477135"
"5815","Port Janet","28.153212","-159.125816"
"5816","Jeremyhaven","-64.1178035","19.859107"
"5817","Port Michaelville","-20.955112","-25.583864"
"5818","North Eric","4.827923","4.624110"
"5819","South Tina","87.016231","-0.402603"
"5820","New Theresa","-20.2670055","127.779910"
