"id","start_id","start_vertex_type","end_id","end_vertex_type","since"
"5223","194","Country","3427","City","1995-02-19 10:42:45.388689"
"5224","75","Country","3004","City","1985-03-24 00:26:11.629269"
"5225","164","Country","7823","City","1998-05-13 06:57:53.826447"
"5226","114","Country","6939","City","2000-09-22 13:26:20.163273"
"5227","131","Country","7998","City","1971-07-19 23:22:26.260675"
"5228","135","Country","5507","City","1984-06-02 23:08:15.491953"
"5229","56","Country","7927","City","1974-01-03 02:44:15.375467"
"5230","160","Country","9033","City","1973-05-13 02:54:39.430613"
"5231","10","Country","5226","City","1973-10-10 10:25:24.825978"
"5232","142","Country","4148","City","1988-07-08 14:46:05.857420"
"5233","55","Country","6085","City","1983-04-07 22:49:57.299887"
"5234","20","Country","6892","City","2009-09-30 13:28:43.826381"
"5235","187","Country","7607","City","2023-05-03 23:32:45.744951"
"5236","66","Country","9403","City","1985-01-06 13:50:35.140549"
"5237","146","Country","3038","City","1987-09-18 03:12:30.138690"
"5238","125","Country","8474","City","1973-08-23 15:55:17.896459"
"5239","145","Country","762","City","2021-02-15 13:33:00.007639"
"5240","145","Country","7657","City","1973-12-30 21:38:42.621809"
"5241","2","Country","7043","City","2006-08-13 10:13:33.155501"
"5242","163","Country","6879","City","2022-09-06 13:25:31.246094"
"5243","26","Country","1693","City","1988-06-20 15:07:59.610436"
"5244","43","Country","8763","City","2005-04-02 10:50:56.772991"
"5245","165","Country","6496","City","1982-07-04 03:37:39.769198"
"5246","72","Country","4874","City","2015-03-06 17:31:32.693810"
"5247","77","Country","1735","City","1990-10-18 16:00:26.804845"
"5248","155","Country","7726","City","1990-10-11 14:03:31.296538"
"5249","24","Country","4718","City","2012-05-28 13:43:51.655864"
"5250","10","Country","3531","City","1982-05-20 03:59:45.060759"
"5251","138","Country","2587","City","2013-01-09 09:17:48.086373"
"5252","76","Country","1264","City","2013-03-10 17:12:44.319011"
"5253","76","Country","8776","City","1988-06-23 03:41:04.489761"
"5254","32","Country","845","City","2013-08-17 01:44:33.915726"
"5255","96","Country","4958","City","1977-11-19 06:54:42.665171"
"5256","90","Country","3618","City","1981-08-21 13:15:57.570460"
"5257","131","Country","3224","City","1971-01-31 23:06:19.987175"
"5258","137","Country","3819","City","1974-05-22 03:42:51.388076"
"5259","76","Country","2483","City","2000-01-27 05:23:34.509515"
"5260","178","Country","3549","City","1982-02-01 09:20:03.716003"
"5261","155","Country","6122","City","1979-06-14 14:40:09.944493"
"5262","73","Country","719","City","1987-04-01 21:39:51.153224"
"5263","130","Country","9175","City","1989-07-04 19:54:23.742090"
"5264","176","Country","8231","City","2003-12-03 15:09:28.898558"
"5265","160","Country","4455","City","1979-04-28 05:56:57.267432"
"5266","84","Country","6254","City","1988-10-01 08:01:29.848244"
"5267","180","Country","5384","City","2013-05-27 11:19:05.001833"
"5268","86","Country","8547","City","2012-01-22 23:09:57.228503"
"5269","18","Country","2695","City","2011-08-17 14:17:08.662597"
"5270","195","Country","7602","City","1971-02-02 12:39:11.969427"
"5271","44","Country","8892","City","2019-09-17 06:23:30.060550"
"5272","24","Country","7933","City","2003-05-08 08:34:33.016014"
"5273","189","Country","4136","City","2009-08-14 12:07:13.290192"
"5274","193","Country","3387","City","1985-05-23 00:19:49.359478"
"5275","113","Country","7030","City","2003-12-23 17:36:39.834969"
"5276","88","Country","6336","City","2023-11-15 13:37:09.686560"
"5277","22","Country","9968","City","1998-01-08 04:00:27.011357"
"5278","158","Country","6887","City","1975-04-08 13:55:47.880665"
"5279","127","Country","3427","City","1999-11-29 22:55:04.491583"
"5280","17","Country","987","City","2014-01-22 19:00:03.969752"
"5281","67","Country","6480","City","2016-10-02 18:47:12.617990"
"5282","154","Country","1035","City","2021-10-16 00:40:57.083549"
"5283","43","Country","1648","City","2000-01-07 09:45:06.558067"
"5284","194","Country","327","City","1995-11-03 12:21:50.910455"
"5285","16","Country","3947","City","2004-08-28 17:25:12.240088"
"5286","76","Country","9371","City","1999-01-21 19:46:28.404067"
"5287","14","Country","5103","City","2021-02-12 12:32:05.169757"
"5288","70","Country","6719","City","2006-05-23 23:51:09.226667"
"5289","138","Country","9454","City","2019-11-24 23:56:58.110631"
"5290","144","Country","5673","City","1971-06-13 04:05:12.986279"
"5291","45","Country","5644","City","1980-01-28 20:44:00.413348"
"5292","79","Country","423","City","2020-03-14 23:52:00.675662"
"5293","150","Country","6773","City","2000-12-07 09:16:17.598842"
"5294","132","Country","4386","City","2009-12-21 00:54:31.931597"
"5295","130","Country","8826","City","1991-01-24 03:47:44.377610"
"5296","36","Country","3935","City","2010-09-26 06:21:29.919838"
"5297","199","Country","8283","City","2013-02-22 02:38:41.301639"
"5298","195","Country","6419","City","1990-06-22 09:57:58.752622"
"5299","9","Country","547","City","2005-07-24 11:02:58.865112"
"5300","56","Country","9853","City","2013-02-18 17:20:37.988115"
"5301","139","Country","3372","City","2001-06-10 12:59:32.861001"
"5302","50","Country","6272","City","1998-01-31 16:46:41.965891"
"5303","114","Country","2711","City","2012-04-10 01:47:26.811236"
"5304","170","Country","4737","City","1985-06-17 07:39:45.901583"
"5305","158","Country","7748","City","2018-04-12 16:20:46.226928"
"5306","178","Country","243","City","1993-05-24 13:10:43.095527"
"5307","77","Country","662","City","2012-05-10 08:49:35.984950"
"5308","162","Country","2286","City","1979-12-07 17:39:53.497918"
"5309","103","Country","3929","City","2002-03-12 23:43:57.010426"
"5310","60","Country","7752","City","1978-01-27 10:08:52.675622"
"5311","42","Country","5879","City","2010-09-01 09:54:46.576582"
"5312","142","Country","1447","City","1982-11-13 16:30:19.114303"
"5313","131","Country","4047","City","2007-11-18 03:04:56.725404"
"5314","189","Country","6543","City","1977-02-01 07:34:53.896432"
"5315","76","Country","2685","City","2000-06-03 11:46:17.398595"
"5316","163","Country","3040","City","2000-02-28 13:17:45.232729"
"5317","34","Country","9534","City","2024-02-08 07:23:42.838920"
"5318","147","Country","8871","City","1999-03-07 11:15:59.834563"
"5319","178","Country","4240","City","2009-04-01 06:51:49.705791"
"5320","128","Country","8539","City","1993-03-04 14:41:02.895823"
"5321","6","Country","6604","City","2013-12-31 01:09:16.175567"
"5322","136","Country","9199","City","1997-03-01 18:11:44.629125"
"5323","89","Country","6592","City","2006-02-16 12:06:11.779007"
"5324","180","Country","9595","City","2014-01-05 17:13:49.456815"
"5325","30","Country","4013","City","1997-02-25 22:30:38.028493"
"5326","195","Country","6430","City","2000-08-02 21:21:44.122491"
"5327","199","Country","2134","City","2014-02-28 02:36:03.746116"
"5328","3","Country","2700","City","2020-04-08 10:19:27.567773"
"5329","128","Country","5627","City","1977-03-16 10:22:09.615995"
"5330","125","Country","6331","City","1993-02-05 04:20:51.162049"
"5331","112","Country","3723","City","2013-12-18 04:14:53.968606"
"5332","2","Country","6089","City","1994-02-04 18:42:46.869236"
"5333","186","Country","9124","City","2004-08-28 06:42:44.923728"
"5334","121","Country","3041","City","1999-02-01 19:32:40.710287"
"5335","105","Country","9266","City","1979-03-23 18:23:18.061909"
"5336","171","Country","1690","City","2010-06-03 07:34:30.838566"
"5337","121","Country","7401","City","2018-04-21 17:41:58.323377"
"5338","185","Country","2512","City","2018-10-13 14:09:08.201188"
"5339","96","Country","2273","City","1986-08-12 22:43:21.820211"
"5340","111","Country","8841","City","1999-04-28 08:45:04.659930"
"5341","194","Country","8591","City","1982-06-14 02:36:07.371516"
"5342","180","Country","3336","City","2012-06-01 04:00:54.717319"
"5343","167","Country","2428","City","2018-04-10 20:17:43.486638"
"5344","30","Country","9760","City","1990-01-30 22:49:33.935558"
"5345","144","Country","2411","City","2011-03-23 07:28:08.551848"
"5346","136","Country","233","City","1994-03-04 01:35:22.039008"
"5347","191","Country","4368","City","1991-02-14 01:51:28.702300"
"5348","176","Country","1593","City","1973-10-05 15:54:39.419698"
"5349","158","Country","1647","City","2002-10-21 05:51:56.458989"
"5350","120","Country","7197","City","2024-09-09 15:02:12.638126"
"5351","174","Country","2144","City","2007-06-25 03:19:01.045154"
"5352","129","Country","7849","City","1993-09-14 23:23:37.925800"
"5353","89","Country","3470","City","2011-05-03 22:59:44.359575"
"5354","151","Country","3026","City","1982-08-30 15:33:59.488830"
"5355","63","Country","999","City","2009-11-05 11:19:49.391464"
"5356","111","Country","8558","City","2010-11-23 22:20:16.745017"
"5357","50","Country","4957","City","1990-12-09 05:19:27.426849"
"5358","163","Country","8229","City","2022-04-18 22:07:52.410795"
"5359","184","Country","444","City","1995-08-24 04:25:38.271761"
"5360","145","Country","7","City","1971-09-05 11:34:00.854867"
"5361","134","Country","9215","City","1997-01-24 03:56:57.787494"
"5362","180","Country","881","City","1988-11-04 21:04:29.587672"
"5363","157","Country","8080","City","1995-01-11 20:23:25.273076"
"5364","191","Country","7344","City","2024-10-30 05:26:03.289217"
"5365","118","Country","9255","City","1991-10-13 17:18:43.153388"
"5366","35","Country","9634","City","2000-01-08 09:10:47.241924"
"5367","155","Country","9421","City","1999-11-17 00:46:29.877235"
"5368","98","Country","9947","City","2006-03-24 22:59:09.535422"
"5369","173","Country","148","City","2000-01-01 22:10:03.936526"
"5370","122","Country","3093","City","2013-01-29 17:37:09.195953"
"5371","76","Country","841","City","2017-11-17 20:50:45.018955"
"5372","55","Country","4464","City","2017-04-23 12:02:43.033440"
"5373","173","Country","4342","City","2011-02-13 23:47:34.098087"
"5374","174","Country","4010","City","1993-04-30 07:28:14.265883"
"5375","129","Country","7790","City","2007-08-02 22:32:45.351457"
"5376","176","Country","7528","City","1988-10-21 23:36:59.543373"
"5377","189","Country","676","City","2010-04-05 03:54:36.182792"
"5378","149","Country","5400","City","1986-09-30 00:12:03.830435"
"5379","8","Country","3631","City","1990-11-04 06:39:12.878446"
"5380","113","Country","2111","City","1991-04-07 16:35:57.681770"
"5381","141","Country","552","City","2004-06-16 13:09:06.475144"
"5382","165","Country","1436","City","2007-04-20 04:37:30.641991"
"5383","95","Country","8758","City","2009-04-13 16:56:09.116679"
"5384","46","Country","2329","City","2008-10-05 16:25:17.897776"
"5385","62","Country","7554","City","2023-04-17 19:17:06.287082"
"5386","75","Country","1516","City","1983-08-27 22:21:57.737016"
"5387","69","Country","8664","City","1975-10-09 07:47:25.341066"
"5388","56","Country","2956","City","1980-09-13 13:28:19.807541"
"5389","42","Country","2984","City","2003-07-24 18:42:09.247357"
"5390","87","Country","7783","City","2004-08-30 05:17:09.464347"
"5391","154","Country","9764","City","2002-09-17 16:12:16.341054"
"5392","148","Country","8130","City","2023-07-10 03:47:03.584991"
"5393","119","Country","2380","City","2010-08-30 22:15:43.783226"
"5394","187","Country","1122","City","2024-10-25 05:55:43.243325"
"5395","41","Country","6174","City","2023-10-20 15:05:12.762589"
"5396","16","Country","7727","City","1984-08-18 11:24:12.624513"
"5397","140","Country","7323","City","1976-09-26 01:43:02.830440"
"5398","94","Country","8642","City","2020-11-01 01:29:28.782677"
"5399","53","Country","3162","City","1995-02-01 17:04:35.946035"
"5400","128","Country","1976","City","1998-10-23 08:47:20.074425"
"5401","120","Country","5605","City","2014-12-08 06:46:46.511834"
"5402","66","Country","6904","City","1977-03-31 06:42:38.476404"
"5403","47","Country","1244","City","2008-11-26 15:00:17.388349"
"5404","187","Country","713","City","1987-11-15 06:34:38.975761"
"5405","59","Country","3535","City","2002-06-13 08:11:38.411336"
"5406","90","Country","6105","City","1973-03-02 03:29:29.520861"
"5407","13","Country","7284","City","2013-01-23 04:41:27.310397"
"5408","64","Country","4564","City","2007-04-18 11:46:30.473524"
"5409","112","Country","6741","City","1982-09-13 12:26:02.684257"
"5410","88","Country","1160","City","2024-11-08 01:12:49.804828"
"5411","162","Country","3810","City","1973-11-30 05:56:11.295678"
"5412","143","Country","6820","City","2022-07-29 23:26:00.520932"
"5413","132","Country","5825","City","1973-01-09 05:35:36.596346"
"5414","2","Country","5975","City","1990-07-17 21:01:27.568741"
"5415","48","Country","6784","City","1982-10-01 06:48:08.996796"
"5416","134","Country","4427","City","1999-12-27 16:20:46.079632"
"5417","15","Country","4492","City","1970-02-12 04:28:06.104088"
"5418","187","Country","177","City","2006-12-24 13:33:18.256797"
"5419","166","Country","1809","City","1974-12-23 01:34:26.492560"
"5420","46","Country","6350","City","1974-11-16 13:08:06.703924"
"5421","169","Country","4422","City","1991-03-30 20:23:13.410343"
"5422","17","Country","5180","City","2013-02-06 19:02:12.310099"
"5423","80","Country","9145","City","1975-04-10 20:22:07.691435"
"5424","38","Country","3656","City","2018-03-08 16:36:22.853811"
"5425","182","Country","8106","City","2016-09-02 22:23:18.949708"
"5426","109","Country","4085","City","1987-09-23 21:54:08.891361"
"5427","135","Country","6782","City","1998-06-20 21:16:35.522992"
"5428","64","Country","6107","City","1987-12-27 06:07:39.316314"
"5429","108","Country","9580","City","2003-02-12 17:15:04.625898"
"5430","10","Country","686","City","1985-12-05 03:15:27.280285"
"5431","96","Country","2179","City","2018-03-25 14:20:11.794217"
"5432","151","Country","6003","City","2005-12-06 23:58:49.099597"
"5433","78","Country","4546","City","2018-02-27 06:45:10.788033"
"5434","85","Country","4071","City","1977-01-07 13:33:32.854503"
"5435","200","Country","6624","City","2004-07-25 13:11:21.774400"
"5436","40","Country","6965","City","2003-01-15 21:29:48.034062"
"5437","146","Country","7702","City","1989-09-14 17:10:13.716514"
"5438","6","Country","3344","City","2021-01-19 18:21:07.652580"
"5439","50","Country","656","City","1999-06-25 22:48:40.860438"
"5440","159","Country","9871","City","2017-08-15 02:10:22.244539"
"5441","16","Country","3726","City","1990-02-08 14:06:38.657883"
"5442","117","Country","1464","City","1975-04-03 10:38:27.480475"
"5443","151","Country","4530","City","2023-04-11 04:22:09.893219"
"5444","55","Country","3572","City","2001-05-01 05:56:27.839646"
"5445","24","Country","7429","City","1976-09-27 20:11:59.479609"
"5446","126","Country","6428","City","1989-04-22 20:04:16.689036"
"5447","161","Country","498","City","2014-07-19 02:10:13.178476"
"5448","193","Country","4276","City","2000-06-18 01:43:28.795274"
"5449","51","Country","7005","City","2014-12-27 09:36:46.476041"
"5450","114","Country","1708","City","1977-05-23 09:14:21.968476"
"5451","156","Country","1060","City","2007-10-02 07:49:32.101566"
"5452","132","Country","1263","City","1997-10-04 12:47:32.710544"
"5453","135","Country","9513","City","1978-06-05 00:51:25.640409"
"5454","13","Country","1783","City","2023-10-22 22:20:21.236744"
"5455","65","Country","7757","City","2018-07-28 19:04:58.760231"
"5456","62","Country","6677","City","2009-07-06 00:13:00.150025"
"5457","1","Country","509","City","2003-02-19 06:07:44.870501"
"5458","119","Country","1319","City","1980-01-03 21:27:38.101698"
"5459","23","Country","9255","City","2016-03-29 08:56:08.689872"
